,lon,lat
168,-36.7819505,-7.2399609
169,NA,NA
170,-47.060833,-22.905833
171,NA,NA
172,-51.2176584,-30.0346471
173,NA,NA
174,NA,NA
175,-51.2176584,-30.0346471
176,-49.2266344,-25.2929784
177,NA,NA
178,-46.333889,-23.960833
179,-49.267137,-25.4289541
180,-51.2176584,-30.0346471
181,-43.1970733,-22.9083118
182,-43.1970733,-22.9083118
183,NA,NA
184,NA,NA
185,-43.1970733,-22.9083118
186,NA,NA
187,NA,NA
188,NA,NA
189,-38.502304,-12.9730401
190,-38.502304,-12.9730401
191,NA,NA
192,-47.0626332,-22.9099384
193,-47.6480644,-22.7342864
194,-36.7819505,-7.2399609
195,NA,NA
196,-36.7819505,-7.2399609
197,-46.635833,-23.547778
198,-43.1970733,-22.9083118
199,-36.7819505,-7.2399609
200,NA,NA
201,NA,NA
202,-46.333889,-23.960833
203,-121.8863286,37.3382082
204,-45.9009074,-23.223701
205,-43.1970733,-22.9083118
206,-47.4525603,-23.5015299
207,-47.4525603,-23.5015299
208,-36.7819505,-7.2399609
209,23.0943385,42.0208569
210,27.4626361,42.5047926
211,27.5583738,43.2197379
212,25.5945249,42.0545053
213,24.836737,42.023184
214,25.8651308,42.1357845
215,25.71805,43.146778
216,25.5554462,41.9344366
217,25.3777119,41.6338439
218,24.7141906,43.1369534
219,23.2257292,43.4085161
220,24.3335662,42.1927654
221,23.0378368,42.6051862
222,24.177048,42.7033735
223,24.6066847,43.4170423
224,24.7452904,42.1354079
225,25.9656554,43.8355713
226,26.9361286,43.2712398
227,26.3228685,42.6816536
228,24.7010871,41.5774148
229,23.3218675,42.6977082
230,25.6344644,42.4257769
231,27.9147333,43.2140504
232,25.6171514,43.0756739
233,23.552921,43.2101806
234,10.4284178,5.4807517
235,10.1591213,5.9630513
236,11.5020752,3.8480325
237,-122.328026,49.054587
238,-68.644387,47.7284689
239,-64.836432,45.028156
240,-79.6903316,44.3893556
241,-65.6513358,47.6183507
242,-119.423302,55.213974
243,-77.3832315,44.1627589
244,-79.7624177,43.7315479
245,-99.9500904,49.848471
246,-80.2644254,43.1393867
247,-112.9265856,53.8034986
248,-79.7990319,43.3255196
249,-122.9805104,49.2488091
250,-114.0708459,51.0486151
251,-114.7404417,52.0939324
252,-117.6593341,49.3237408
253,-72.923934,46.44065
254,-82.1910376,42.4048018
255,-121.9514666,49.1579401
256,-110.1731468,54.4643173
257,-57.9502726,48.9489967
258,-74.730345,45.0212762
259,-124.9904493,49.6841391
260,-63.5677427,44.6652059
261,-123.0264759,49.0952155
262,-71.9295562,46.6506402
263,-78.8938886,45.244235
264,-123.7079416,48.7786908
265,-113.4909267,53.544389
266,-112.982038,53.781261
267,-75.456654,46.7019779
268,-101.8762148,54.7657685
269,-111.636785,57.186758
270,-111.3803407,56.7263796
271,-113.2094659,53.7007157
272,-120.846409,56.252423
273,-66.6431151,45.9635895
274,-75.7012723,45.4765446
275,-81.7562242,43.3130397
276,-55.6575025,48.9276687
277,-118.7986152,55.1699396
278,-80.2481666,43.5448048
279,-63.5753196,44.6488625
280,-79.8660914,43.2500208
281,-121.4424751,49.3829931
282,-126.6482087,54.3979972
283,-120.3272674,50.674522
284,-76.4859544,44.2311717
285,-80.4771472,43.4129238
286,-72.649283,48.7136466
287,-71.2496433,45.4018576
288,-75.992255,45.68621
289,-72.271136,47.66173
290,-112.7795395,53.7601979
291,-123.479057,49.433873
292,-122.5593218,49.0743308
293,-73.712409,45.6066487
294,-72.110739,46.297243
295,-81.243177,42.9869502
296,-73.5107131,45.5369442
297,-79.6441198,43.5890452
298,-64.7782313,46.0878165
299,-73.567256,45.5016889
300,-75.1833966,44.8977889
301,-52.8076818,47.5206407
302,-123.9400647,49.1658836
303,-117.2948343,49.4928119
304,-79.461256,44.059187
305,-126.8286524,65.2814938
306,-79.4608204,46.3091152
307,-123.0732801,49.3269904
308,-70.392222,46.825481
309,-79.6876659,43.467517
310,-78.8657912,43.8970929
311,-75.6971931,45.4215296
312,-80.034783,45.3473925
313,-77.2828772,45.8982631
314,-78.319747,44.309058
315,-62.720603,45.679332
316,-124.8055494,49.2338882
317,-61.3585543,45.6276473
318,-122.8677562,49.2849107
319,-81.2156329,42.6641353
320,-124.5247062,49.8352352
321,-122.7496693,53.9170641
322,-73.5491361,52.9399159
323,-122.4949058,52.9817372
324,-104.6188944,50.4452112
325,-123.133569,49.1665898
326,-79.0187836,48.2342362
327,-71.0684923,48.4280529
328,-66.0633081,45.2733153
329,-74.482001,46.110407
330,-73.2544903,45.305771
331,-69.877795,47.844387
332,-72.62634,46.059798
333,-82.4065901,42.974536
334,-106.6700458,52.1332144
335,-84.3460896,46.521858
336,-77.2411674,48.390597
337,-71.8824288,45.4009928
338,-80.3040424,42.8372632
339,-79.4013593,43.7564976
340,-79.2468626,43.1593745
341,-52.7128315,47.5605413
342,-70.857041,45.865231
343,-72.4151279,45.3169427
344,-80.9530353,46.522099
345,-122.801094,49.1044302
346,-60.194224,46.1367899
347,-128.603154,54.5181925
348,-63.762237,45.720398
349,-89.2476823,48.3808951
350,-71.943945,45.88116
351,-79.3831843,43.653226
352,-72.5837866,46.3546803
353,-123.1207375,49.2827291
354,-124.0129801,54.0139798
355,-73.4374973,45.6810341
356,-123.3656444,48.4284207
357,-123.1667847,49.3348973
358,-135.0568449,60.7211871
359,-122.1416885,52.1416736
360,-83.0363633,42.3149367
361,-97.1374937,49.8997541
362,-114.3717886,62.4539717
363,-71.0828027,-30.2357949
364,-70.3975022,-23.6509279
365,-70.3125988,-18.4782534
366,-70.3321587,-27.3665763
367,-71.3389183,-29.9590009
368,-72.068265,-45.5712254
369,-71.2528803,-34.9779853
370,-71.2192,-28.4664
371,-71.5723953,-35.5163603
372,-73.1149469,-40.5761897
373,-72.6,-38.7667
374,-70.9170683,-53.1638329
375,-71.4408752,-33.0482707
376,-70.7406259,-34.1701324
377,-70.8674411,-34.4023791
378,-70.9907801,-34.5858603
379,-70.6692655,-33.4488897
380,-70.9273937,-33.6637468
381,-71.6484804,-35.4232444
382,-72.5903739,-38.7359018
383,-73.2425333,-39.8173788
384,-71.6126885,-33.047238
385,-71.5500276,-33.0153481
386,122.994329,41.108647
387,114.392393,36.097577
388,115.46459,38.874434
389,107.237743,34.363184
390,109.840349,40.657378
391,109.120161,21.481291
392,116.407395,39.904211
393,123.685143,41.486981
394,117.9707,37.38198
395,116.838835,38.304477
396,125.323544,43.817072
397,111.698497,29.031673
398,120.4694642,23.9879194
399,112.938814,28.228209
400,120.752481,31.654376
401,113.116404,36.195409
402,119.974062,31.811226
403,116.622756,23.656704
404,117.96275,40.952942
405,104.066801,30.572816
406,120.2554615,23.4518428
407,118.886856,42.257817
408,106.551556,29.56301
409,121.614682,38.914003
410,124.354451,40.000787
411,125.103784,46.58931
412,113.300129,40.076763
413,104.397894,31.126856
414,116.357465,37.434093
415,113.7518,23.020673
416,118.674767,37.434751
417,109.781327,39.608266
418,113.121436,23.021479
419,123.957208,41.880872
420,115.814205,32.890124
421,119.296494,26.074508
422,113.264385,23.12911
423,110.179954,25.234479
424,106.630154,26.647661
425,110.198293,20.044002
426,121.181615,31.871173
427,114.538962,36.625657
428,120.15507,30.274085
429,126.534967,45.803775
430,117.227219,31.820592
431,115.670177,37.73892
432,114.700961,23.743686
433,115.480656,35.23375
434,111.749181,40.842585
435,114.109497,22.396428
436,120.9674798,24.8138287
437,119.015288,33.61036
438,121.6015714,23.9871589
439,114.415801,23.112257
440,120.83694,40.711041
441,120.086823,30.894348
442,113.081508,22.579117
443,120.284939,31.920658
444,102.1923901,28.2901249
445,120.033382,36.26468
446,113.241823,35.215893
447,120.758543,30.753924
448,98.289152,39.77313
449,116.372831,23.549993
450,126.549572,43.837883
451,120.447161,36.389402
452,117.12,36.651216
453,102.188043,38.520089
454,112.239741,30.335165
455,119.647421,29.079175
456,116.587282,35.414982
457,119.597897,31.723248
458,121.782769,39.05046
459,116.00193,29.705077
460,119.168695,31.944999
461,114.307583,34.797281
462,120.3014353,22.6272784
463,84.889207,45.579889
464,121.7391815,25.1275997
465,118.3761111,24.4458333
466,86.174633,41.725891
467,102.832892,24.880095
468,120.980737,31.385598
469,117.676724,36.213814
470,120.51769,36.889084
471,119.942327,37.177017
472,116.683752,39.538047
473,103.834304,36.061089
474,91.17211,29.652491
475,119.221611,34.596653
476,115.98546,36.45703
477,113.2804791,22.7216688
478,119.724733,30.233873
479,111.518976,36.088005
480,118.356414,35.104674
481,119.922796,28.46763
482,109.42841,24.326038
483,119.484211,31.416911
484,112.45404,34.619683
485,105.442258,28.871811
486,118.50676,31.670452
487,110.925456,21.662999
488,116.122239,24.288615
489,104.678946,31.467495
490,120.8214265,24.560159
491,129.633169,44.551653
492,115.858198,28.682892
493,106.110698,30.837793
494,118.796877,32.060255
495,108.366543,22.817002
496,120.894291,31.980172
497,120.9718638,23.9609981
498,121.4570447,25.0622095
499,121.54399,29.868336
500,122.070714,41.119997
501,101.718637,26.582347
502,121.015142,30.677233
503,120.758848,37.810661
504,113.192661,33.76617
505,119.98842,36.776358
506,120.492619,23.280372
507,120.382609,36.067108
508,113.056031,23.681764
509,119.600493,39.935385
510,123.918186,47.354348
511,118.675676,24.874132
512,103.796167,25.49
513,118.859457,28.97008
514,119.526925,35.416734
515,122.486658,37.16516
516,121.539764,36.919816
517,111.200367,34.772792
518,109.511909,18.252847
519,121.473701,31.230416
520,116.681972,23.354091
521,115.375159,22.786186
522,113.597547,24.810329
523,120.586109,29.995762
524,123.431472,41.805699
525,114.057865,22.543096
526,114.51486,38.042307
527,106.383304,38.983236
528,118.79074,36.85576
529,118.275198,33.963232
530,120.58529,31.298979
531,117.087614,36.200252
532,121.13055,31.457735
533,120.6746691,24.1631651
534,117.12,36.651216
535,121.5654177,25.0329694
536,121.0713702,22.7972447
537,112.548879,37.87059
538,121.42076,28.65638
539,118.180194,39.630867
540,111.488925,28.902503
541,117.200983,39.084158
542,108.945233,34.896756
543,87.616848,43.825592
544,121.979603,39.627114
545,119.161749,36.706962
546,122.12042,37.513068
547,109.509786,34.499995
548,122.057941,37.193886
549,120.699362,27.993828
550,114.305393,30.593099
551,118.432941,31.352859
552,120.645158,31.138677
553,120.31191,31.49117
554,118.089425,24.479834
555,108.93977,34.341575
556,112.944049,27.829738
557,108.708991,34.329605
558,114.504844,37.070589
559,101.778224,36.617134
560,117.284124,34.205768
561,109.489757,36.585445
562,120.16366,33.347316
563,111.982232,21.857958
564,113.580519,37.856972
565,119.412947,32.394213
566,121.447935,37.463822
567,104.643215,28.751769
568,111.286471,30.691967
569,129.567985,46.324534
570,106.230909,38.487194
571,122.235418,40.667012
572,120.07514,29.306757
573,119.823308,31.340637
574,113.12873,29.356804
575,112.044491,22.915094
576,109.734589,38.28539
577,102.527197,24.347324
578,117.323725,34.810488
579,120.556005,31.875572
580,110.479191,29.117096
581,114.886335,40.767545
582,117.526228,36.681259
583,110.359336,21.270746
584,112.465091,23.047192
585,120.434072,37.355469
586,113.625328,34.746611
587,119.425836,32.187849
588,113.392725,22.516999
589,122.207216,29.985295
590,113.576678,22.270978
591,120.246863,29.708692
592,113.133853,27.827987
593,118.054927,36.813487
594,104.778442,29.33903
595,106.927389,27.725654
596,-75.6756888,4.5350004
597,-73.615679,5.934363
598,-75.5595887,6.3367288
599,-74.072092,4.7109886
600,-73.1227416,7.119349
601,-75.2479061,5.29826
602,-76.5319854,3.4516467
603,-74.248926,11.007984
604,-75.505078,6.357621
605,-75.449517,6.378322
606,-75.6146712,6.1675682
607,-75.635586,6.138751
608,-75.5138166,5.070275
609,-75.5645737,6.2530408
610,-77.285787,1.2058837
611,-75.61682,6.150559
612,-74.2110227,11.2403547
613,-73.2436335,10.4742449
614,-84.4382721,10.391583
615,-85.589507,10.4066158
616,-83.6773928,9.7539596
617,-84.0167423,10.473523
618,-84.0114544,10.0101333
619,-84.0907246,9.9280694
620,-84.183075,9.9268984
621,16.7763267,45.4792811
622,18.6955144,45.5549624
623,14.442176,45.3270631
624,16.3731156,45.4850767
625,15.981919,45.8150108
626,33.0535774,35.0492922
627,33.4831906,34.8507206
628,33.0226174,34.7071301
629,33.3822764,35.1855659
630,32.4297369,34.7720133
631,14.0862836,49.9672047
632,15.0519982,49.7627988
633,16.6068371,49.1950602
634,14.5396991,50.6785201
635,14.480255,48.9756578
636,18.6237961,49.7470441
637,12.3698636,50.0795334
638,13.410737,50.4634975
639,14.2127612,50.7725563
640,18.3673216,49.6819305
641,18.4306254,49.7803923
642,15.825211,50.2103605
643,14.2236826,49.6852713
644,15.361044,50.4353325
645,15.5870415,49.3983782
646,12.8719616,50.2318521
647,18.5432186,49.8566524
648,14.1067465,50.1416986
649,15.2686536,49.9524314
650,15.0543387,50.76628
651,14.1305458,50.5384197
652,14.908438,50.4134249
653,13.6329122,50.5015549
654,17.240275,49.6046297
655,17.8947989,49.9406598
656,18.4250078,49.8701377
657,18.2625243,49.8209226
658,15.7811994,50.0343092
659,13.3736371,49.7384314
660,14.4378005,50.0755381
661,17.45023,49.4564788
662,13.9989449,49.685432
663,17.1067513,49.4724489
664,16.2776842,50.1659651
665,12.6598918,50.1745286
666,13.0692098,49.553735
667,14.6774664,49.4129888
668,15.3078824,50.7375286
669,13.835284,50.6444579
670,15.8795516,49.2147869
671,18.6707901,49.677631
672,15.9090923,50.5653838
673,17.4958501,49.0597969
674,14.0531456,50.6611164
675,14.1751311,49.1478969
676,17.9938523,49.3389251
677,16.9960993,49.2774517
678,17.6627635,49.2244365
679,16.0542676,48.8559107
680,9.921747,57.0488195
681,10.203921,56.162939
682,12.5683371,55.6760968
683,10.7103153,54.7291484
684,10.40237,55.403756
685,-78.6228504,-1.2543408
686,-79.0058965,-2.9001285
687,-78.1222336,0.3391763
688,-78.52065,-0.7754954
689,-80.7089101,-0.9676533
690,-79.5940544,-2.1387682
691,-80.4524903,-1.054723
692,-78.4678382,-0.1806532
693,-79.1774268,-0.2389045
694,NA,NA
695,31.2357116,30.0444196
696,-89.2181911,13.6929403
697,27.2797506,59.3974738
698,28.1791333,59.3796798
699,24.7535746,59.4369608
700,26.7290063,58.3776252
701,22.1413063,61.3137102
702,24.938379,60.1698557
703,24.8580797,60.6299525
704,28.7651478,61.1713845
705,25.7472567,62.2426034
706,27.7286008,64.2270558
707,26.9459403,60.4665666
708,26.7041601,60.8678835
709,27.6781725,62.89797
710,25.6612096,60.9826749
711,28.1896628,61.0549929
712,24.0674709,60.251176
713,27.2721457,61.6887271
714,23.6840919,67.9552873
715,25.4650773,65.0120888
716,22.712569,63.6742439
717,21.7974178,61.4851393
718,24.4790186,64.6846329
719,23.7609535,61.4977524
720,22.2666303,60.4518126
721,21.6164564,63.095089
722,24.0310372,61.2649926
723,25.0377686,60.2933524
724,27.7068983,60.5828728
725,0.616363,44.203142
726,-0.138802,46.82465
727,5.447427,43.529742
728,8.738635,41.919229
729,6.392726,45.675535
730,2.1486413,43.9250853
731,2.295753,49.894067
732,-0.563166,47.478419
733,-1.514699,43.481402
734,0.1562369,45.648377
735,6.129384,45.899247
736,6.234158,46.193253
737,7.125102,43.580418
738,4.6277769,43.676647
739,2.884218,50.691652
740,1.61634,50.128144
741,6.088963,48.890533
742,2.444997,44.930953
743,3.573781,47.798202
744,4.805528,43.949317
745,-1.113732,46.134424
746,-61.6481441,16.2073497
747,5.158238,48.773605
748,-0.516238,44.899835
749,9.450881,42.697283
750,-1.474841,43.492949
751,2.0807123,49.4295387
752,6.863849,47.639674
753,5.380236,49.174572
754,6.0240539,47.237829
755,1.606142,43.800464
756,4.064101,49.285437
757,2.63926,50.531036
758,-0.39742,43.302207
759,-0.355226,43.288931
760,6.053062,48.8811589
761,1.3359475,47.5860921
762,2.439712,48.908612
763,2.234933,48.369762
764,-0.57918,44.837789
765,1.613334,50.725231
766,5.2255007,46.2051675
767,2.398782,47.081012
768,4.894633,44.947037
769,5.27212,45.597108
770,-4.486076,48.390394
771,1.533937,45.159555
772,-0.370679,49.182863
773,7.14882,43.663739
774,1.858686,50.95129
775,3.236633,50.173538
776,1.994726,50.611291
777,7.017369,43.552847
778,2.374221,50.9987629
779,6.714006,49.167409
780,3.84397,50.092535
781,2.241295,43.606214
782,-0.002211,48.748573
783,2.060325,49.035617
784,0.127341,48.4411
785,4.363073,48.956682
786,4.853947,46.780764
787,3.060484,45.77412
788,5.917781,45.564601
789,6.869433,45.923697
790,4.836557,46.820327
791,4.726096,49.762085
792,5.164636,43.38296
793,1.686779,46.811434
794,7.399494,48.272518
795,3.219421,49.615576
796,-1.622137,49.6337308
797,-0.879787,47.059407
798,3.087025,45.777222
799,-0.328744,45.691046
800,7.358512,48.0793589
801,7.31775,43.815268
802,3.083497,48.813071
803,2.4783913,49.2576872
804,5.882983,45.284906
805,4.999293,47.35172
806,-1.051945,43.708608
807,3.397325,50.328225
808,1.077483,49.922992
809,5.04148,47.322047
810,5.49081,47.09534
811,-2.074694,47.318789
812,3.080602,50.367874
813,1.370889,48.736134
814,2.3767763,51.0343684
815,5.718034,45.142151
816,3.956242,49.043411
817,6.449403,48.172402
818,3.561396,50.424383
819,1.151361,49.0270129
820,4.859394,45.673616
821,6.205573,48.625632
822,6.118282,49.321374
823,5.688211,45.192754
824,2.70162,48.404676
825,6.895295,49.186515
826,-61.0587804,14.6160647
827,4.945711,43.437882
828,1.866658,49.065909
829,6.125737,48.56409
830,-1.934206,47.244253
831,6.208959,46.184685
832,6.1353099,49.272195
833,6.079758,44.559638
834,5.4717363,43.4525982
835,5.001291,45.732041
836,2.293275,48.925525
837,2.4497721,48.9864632
838,1.007075,49.357383
839,2.302577,51.013547
840,2.125537,50.98707
841,5.724524,45.188529
842,1.871452,46.169599
843,-1.841174,47.824931
844,6.062166,49.329827
845,6.965907,48.6940079
846,3.337115,50.369348
847,6.128639,43.120541
848,-0.350503,49.140254
849,3.248128,45.54151
850,1.988654,46.947535
851,5.779232,49.0672659
852,0.6613099,47.351861
853,-0.45693,48.647835
854,0.101397,45.608466
855,6.4159133,45.4869321
856,4.81522,45.726843
857,-1.151139,46.160329
858,-1.426442,46.670511
859,4.432911,45.480702
860,-0.732981,46.660858
861,-0.5386689,43.375555
862,-0.7669906,48.0785146
863,4.4278,46.805351
864,0.107929,49.49437
865,-60.9889238,14.6276432
866,0.199556,48.00611
867,1.325705,45.866629
868,1.054325,49.429895
869,4.863831,43.9591489
870,3.882936,45.042768
871,5.227126,45.657669
872,3.1275858,45.7016952
873,2.83183,50.42893
874,1.694777,47.0201909
875,2.8062048,45.9314488
876,4.626513,49.88797
877,6.733282,49.159773
878,3.057256,50.62925
879,1.261105,45.833619
880,0.227849,49.145922
881,2.6327379,48.836571
882,5.800257,49.533942
883,5.550796,46.671361
884,-3.3702449,47.7482524
885,-0.045726,43.091463
886,9.417275,42.547134
887,1.466895,48.439575
888,4.092158,43.677936
889,6.492339,48.592237
890,4.835659,45.764043
891,4.828731,46.3068839
892,6.216409,49.171604
893,5.790916,43.835744
894,3.096267,50.670368
895,5.218332,43.4212739
896,0.159869,44.500484
897,5.36978,43.296482
898,5.053728,43.404811
899,3.9031459,47.8507532
900,3.9674,50.280228
901,2.6554,48.542105
902,-0.656358,44.8448769
903,6.1757156,49.1193089
904,3.606834,43.4255939
905,5.002136,43.588896
906,4.954543,45.824508
907,6.834709,47.29717
908,6.798466,47.510356
909,4.362979,46.67413
910,-0.499782,43.893485
911,2.6019912,46.3415466
912,3.876716,43.610769
913,7.335888,47.750839
914,8.147462,48.920143
915,6.184417,48.692054
916,-1.553621,47.218371
917,6.106728,48.614365
918,3.162845,46.990896
919,7.2619532,43.7101728
920,4.360054,43.836699
921,-0.464777,46.323716
922,2.662174,50.481212
923,2.481699,48.837631
924,2.464688,49.278948
925,0.755175,49.496075
926,4.9503199,47.137985
927,1.909251,47.902964
928,1.59255,50.706513
929,5.655335,46.257773
930,2.40963,48.894533
931,3.610482,46.656629
932,2.3522219,48.856614
933,6.684919,45.923392
934,-0.370797,43.2951
935,7.382182,43.777924
936,0.7211149,45.184029
937,2.8948332,42.6886591
938,0.180711,43.629637
939,1.989462,44.079822
940,0.340375,46.580224
941,6.054868,48.90329
942,4.985931,43.405449
943,4.884814,44.875215
944,4.803225,43.387847
945,1.6735549,48.861682
946,5.066754,45.752953
947,2.23964,48.884748
948,-4.097899,47.997542
949,3.277541,45.104799
950,1.829079,48.643868
951,4.031696,49.258329
952,-1.6777926,48.117266
953,-2.1070319,47.597764
954,4.615349,45.527692
955,4.072695,46.034432
956,5.23463,43.487871
957,4.67193,45.388011
958,5.052735,45.044236
959,3.177847,50.6927049
960,1.099971,49.443232
961,0.5916408,45.9119502
962,5.292936,43.902293
963,0.814777,45.87062
964,-2.765835,48.51418
965,4.090409,47.271968
966,4.5127119,45.476088
967,2.357443,48.936181
968,-0.442238,47.790671
969,4.947418,48.637692
970,0.954487,49.9054069
971,4.056495,48.293191
972,-0.349277,48.097456
973,4.3871779,45.439695
974,-1.78059,47.276451
975,4.853374,45.708874
976,3.804436,43.69208
977,5.817615,46.059341
978,1.970843,47.912048
979,6.344886,45.275403
980,-1.519935,49.528928
981,6.202202,49.1336579
982,6.404084,45.255932
983,0.901165,45.88716
984,2.801689,50.300542
985,4.699936,44.05483
986,-1.0828136,49.1154686
987,7.563934,47.5859949
988,5.767761,45.165133
989,2.35001,49.107764
990,5.715194,43.910292
991,-2.213848,47.2734979
992,5.274508,44.570334
993,7.122138,43.696973
994,-0.610155,49.18035
995,3.2874,49.847066
996,1.238762,48.7624939
997,4.817731,45.344334
998,2.836113,50.5380309
999,5.097022,43.640199
1000,2.247804,49.870724
1001,7.070862,49.106031
1002,8.8307626,41.9997675
1003,-61.0995447,14.6478668
1004,6.923948,49.220507
1005,3.28268,48.20065
1006,7.7521113,48.5734053
1007,-0.588054,44.802614
1008,0.078082,43.232951
1009,-0.809343,43.832059
1010,4.809996,45.603447
1011,6.168426,49.357571
1012,5.928,43.124228
1013,1.444209,43.604652
1014,3.16207,50.724993
1015,0.68484,47.394144
1016,2.557211,48.979952
1017,4.0744009,48.2973451
1018,1.771697,45.26565
1019,1.217085,49.272602
1020,4.89236,44.933393
1021,3.518332,50.357113
1022,-2.760847,47.658236
1023,4.922661,45.782029
1024,9.173558,42.233893
1025,3.671497,49.1041219
1026,6.15428,47.619788
1027,4.874339,45.525587
1028,2.069791,47.221438
1029,5.66912,45.056206
1030,7.5711285,47.6055952
1031,4.718821,45.991471
1032,2.710694,47.990319
1033,4.8901709,45.771944
1034,-0.404359,46.148411
1035,2.39851,48.792001
1036,5.9434965,48.2025406
1037,5.591349,45.362713
1038,7.356399,49.12171
1039,2.852404,50.494578
1040,42.8315217,41.7555687
1041,44.827096,41.7151377
1042,6.0838868,50.7753455
1043,10.0971163,48.8366887
1044,12.4366572,50.9931202
1045,13.0075835,50.578587
1046,10.5719357,49.3004246
1047,12.1893693,50.0577948
1048,9.1355554,49.9806625
1049,10.89779,48.3705449
1050,8.943719,51.435531
1051,8.2285242,48.76564
1052,10.9027636,49.8988135
1053,14.4237749,51.182293
1054,9.7973417,50.9688842
1055,13.404954,52.5200066
1056,11.7537327,51.7833579
1057,9.2248635,48.6762524
1058,9.7901525,48.0951473
1059,8.5324708,52.0302285
1060,12.3276868,51.626359
1061,7.0982068,50.73743
1062,6.8594477,51.8482714
1063,12.4923222,51.1245977
1064,6.9446888,51.529086
1065,8.8016937,53.0792962
1066,9.1338853,53.8988902
1067,14.0735499,52.5680243
1068,12.8310753,48.1725613
1069,11.4744386,48.2290733
1070,12.9213697,50.827845
1071,10.962695,50.2612094
1072,13.0111111,51.3033333
1073,14.3328679,51.7563108
1074,8.6511929,49.8728253
1075,7.3348301,51.6461362
1076,12.2424516,51.8222436
1077,10.4940239,48.5790918
1078,7.4652981,51.5135872
1079,10.3864559,50.5597461
1080,13.7372621,51.0504088
1081,6.7623293,51.4344079
1082,7.3048053,49.4161821
1083,6.7734556,51.2277411
1084,14.6419022,52.1436615
1085,11.0298799,50.9847679
1086,9.1959328,48.3510452
1087,7.0115552,51.4556432
1088,9.4469964,54.7937431
1089,8.6821267,50.1109221
1090,8.6821267,50.1109221
1091,13.341727,50.9128283
1092,7.8421043,47.9990077
1093,9.4800113,47.6617648
1094,8.8318433,49.6621883
1095,10.7905955,50.6786307
1096,7.0857172,51.517744
1097,12.0807203,50.8850706
1098,12.5451713,50.8187761
1099,9.9158035,51.5412804
1100,11.36673,53.3064042
1101,14.968707,51.1506269
1102,9.9936818,53.5510846
1103,8.9283105,50.1264123
1104,7.1911567,51.4018117
1105,8.6724335,49.3987524
1106,7.947323,50.7780348
1107,7.8274,49.2704
1108,6.8881425,50.8805932
1109,11.4257541,48.7665351
1110,7.7491265,49.4400657
1111,8.4036527,49.0068901
1112,9.4797461,51.3127114
1113,7.8160821,48.5788725
1114,11.886563,48.9184118
1115,10.3157835,47.7285699
1116,9.1667763,49.8722681
1117,12.4681708,50.370718
1118,7.5889959,50.3569429
1119,6.9602786,50.937531
1120,9.1732384,47.6779496
1121,6.5853417,51.3387609
1122,11.4448178,50.1039282
1123,12.1468532,48.5441917
1124,7.2015287,49.7186412
1125,12.0242284,51.3232659
1126,7.0192196,51.0459248
1127,8.0795783,50.3986005
1128,9.6789333,47.5797815
1129,10.6865593,53.8654673
1130,9.195464,48.8940624
1131,8.44518,49.47741
1132,7.5285074,51.6104829
1133,8.2472526,49.9928617
1134,8.4660395,49.4874592
1135,8.7667933,50.8021728
1136,14.2504886,53.5203063
1137,9.0041618,49.6799613
1138,6.4428041,51.1804572
1139,6.8845226,51.4185682
1140,11.5819806,48.1351253
1141,7.6261347,51.9606649
1142,6.2721001,51.3262794
1143,13.2779269,53.5678292
1144,8.5885482,48.8465473
1145,13.0493263,53.1450312
1146,9.2758255,48.6820992
1147,12.7990783,52.9154545
1148,8.1486886,49.3501864
1149,11.7670734,48.8030062
1150,10.0060398,48.3906042
1151,7.4664546,50.4361866
1152,6.470278,50.8766134
1153,10.791581,51.4990791
1154,11.07675,49.45203
1155,7.8986902,47.9008164
1156,8.0471788,52.2799112
1157,8.6946286,48.8921862
1158,12.1368679,50.4976133
1159,10.858056,51.338889
1160,13.0644729,52.3905689
1161,13.6493707,51.1115648
1162,6.8401844,51.2964148
1163,8.4529177,50.0104109
1164,12.1016236,49.0134297
1165,9.2038043,48.5069389
1166,8.4671693,49.8431788
1167,6.9969327,49.2401572
1168,6.7522865,49.3134606
1169,NA,NA
1170,12.1091352,49.3198883
1171,14.2734639,53.0624695
1172,10.2194228,50.0492047
1173,7.5668312,51.4448257
1174,6.2992299,50.6061308
1175,8.105754,51.5711476
1176,7.0831408,51.1702072
1177,9.1829321,48.7758459
1178,11.7554254,49.4969642
1179,9.6559606,49.6263199
1180,12.583633,49.4369945
1181,6.6371433,49.749992
1182,12.5552575,48.0252373
1183,9.9876076,48.4010822
1184,7.6853114,51.5426349
1185,8.4640869,48.0594021
1186,13.7859827,48.6006244
1187,9.9333333,50.5
1188,12.1489337,49.6743636
1189,7.6198121,47.5934368
1190,6.6295679,51.6643079
1191,8.3098216,54.9085342
1192,8.5081646,50.5589802
1193,8.2397608,50.0782184
1194,8.6962064,49.2953714
1195,9.77869,51.3270391
1196,10.7865461,52.4226503
1197,8.3507182,49.6341372
1198,8.257338,49.0514423
1199,9.9533548,49.7913044
1200,12.1402795,51.0443266
1201,10.6649645,50.658799
1202,12.6888015,54.4357158
1203,23.8218079,38.0135829
1204,23.807655,38.0549562
1205,23.7275388,37.9838096
1206,22.816667,40.666667
1207,22.4191254,39.6390224
1208,NA,NA
1209,21.734574,38.2466395
1210,23.6469832,37.9429857
1211,22.9444191,40.6400629
1212,22.942159,39.3621896
1213,-90.5068824,14.6349149
1214,-87.192136,14.0722751
